Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Severity,Police_Station
17402,Trespassing,Race Course,11.062685,76.858786,2022-03-07,04:03,2,Race Course PS
17403,Illegal Gambling,Saravanampatti,11.029395,76.964086,2023-03-05,15:32,3,Saravanampatti PS
17404,Arson,Sitra,11.006404,77.017621,2022-04-26,04:00,5,Sitra PS
17405,Trespassing,Thudiyalur,11.006742,76.887186,2022-09-13,23:44,1,Thudiyalur PS
17406,Vandalism,Narasimhanaickenpalayam,10.929413,76.962261,2023-04-17,08:10,5,Narasimhanaickenpalayam PS
17407,Murder,Saravanampatti,10.949802,77.030458,2022-11-24,19:08,5,Saravanampatti PS
17408,Vandalism,Perur,11.037577,76.94311,2022-06-09,22:45,5,Perur PS
17409,Vandalism,Kalveerampalayam,11.068982,77.020161,2022-08-29,18:46,3,Kalveerampalayam PS
17410,Bribery,Ondiputhur,10.928299,76.89383,2023-09-04,11:03,3,Ondiputhur PS
17411,Kidnapping,Somanur,11.10208,77.037479,2023-08-12,04:09,5,Somanur PS
17412,Forgery,Goundampalayam,10.955539,76.851481,2023-02-09,08:02,1,Goundampalayam PS
17413,Murder,Kovaipudur,11.079644,77.039895,2022-06-21,13:19,2,Kovaipudur PS
17414,Kidnapping,Othakalmandapam,10.977538,77.075975,2023-01-24,08:13,2,Othakalmandapam PS
17415,Robbery,Kunniyamuthur,10.97199,77.045514,2022-04-30,21:18,5,Kunniyamuthur PS
17416,Assault,Eachanari,11.130308,76.999738,2023-03-06,16:47,4,Eachanari PS
17417,Chain Snatching,Goundampalayam,11.076326,76.886875,2022-11-11,14:46,2,Goundampalayam PS
17418,Pickpocketing,Kovilpalayam,11.067207,76.891364,2022-05-04,06:34,4,Kovilpalayam PS
17419,Assault,Singanallur,10.958718,76.96074,2023-08-10,02:38,3,Singanallur PS
17420,Pickpocketing,Madukkarai,11.137195,76.975055,2024-02-05,13:03,5,Madukkarai PS
17421,Kidnapping,Townhall,11.075357,76.936044,2023-12-06,06:10,1,Townhall PS
17422,Cyber Crime,Annur,11.04821,77.013456,2022-01-14,22:44,1,Annur PS
17423,Pickpocketing,Singanallur East,10.907133,76.87327,2022-11-27,15:11,1,Singanallur East PS
17424,Burglary,Ukkadam,10.991469,77.089487,2022-05-27,20:32,5,Ukkadam PS
17425,Murder,Goundampalayam,11.11834,76.982727,2022-11-06,13:57,5,Goundampalayam PS
17426,Assault,Kovaipudur,11.133202,76.948918,2022-12-10,16:26,1,Kovaipudur PS
17427,Theft,Sundakkamuthur,10.995152,76.903511,2022-09-29,10:16,2,Sundakkamuthur PS
17428,Domestic Violence,Annur,10.993725,76.988452,2023-03-08,01:42,3,Annur PS
17429,Burglary,Kavundampalayam,11.02126,76.91941,2022-07-22,02:12,2,Kavundampalayam PS
17430,Kidnapping,Vilankurichi,11.001649,76.95473,2024-01-08,21:10,3,Vilankurichi PS
17431,Bribery,Pappampatti,11.011356,76.886194,2023-01-01,02:33,3,Pappampatti PS
17432,Drug Abuse,Ganapathy,11.022884,76.9419,2023-03-04,14:09,5,Ganapathy PS
17433,Arson,Vellalore,10.914301,77.035926,2022-12-23,15:42,4,Vellalore PS
17434,Theft,Singanallur East,10.951357,76.885013,2023-03-05,03:05,2,Singanallur East PS
17435,Burglary,Kalveerampalayam,10.900326,76.863151,2023-01-22,12:37,1,Kalveerampalayam PS
17436,Cyber Crime,Gandhipuram,11.07044,76.910133,2023-12-19,16:31,2,Gandhipuram PS
17437,Sexual Harassment,Sulur,11.001595,76.985361,2023-08-27,08:22,5,Sulur PS
17438,Drug Abuse,Perur,10.993764,76.883715,2022-01-31,07:31,2,Perur PS
17439,Robbery,Kalveerampalayam,11.072912,77.079368,2023-12-21,16:34,1,Kalveerampalayam PS
17440,Sexual Harassment,Narasimhanaickenpalayam,11.141028,76.889145,2024-03-04,22:57,5,Narasimhanaickenpalayam PS
17441,Trespassing,Kurichi,10.975672,76.996251,2022-05-17,23:22,1,Kurichi PS
17442,Burglary,Udayampalayam,10.990457,77.076435,2023-09-29,17:06,5,Udayampalayam PS
17443,Drug Abuse,Cheran Ma Nagar,11.051008,76.873094,2023-12-07,16:13,4,Cheran Ma Nagar PS
17444,Forgery,Pappampatti,11.087521,77.028269,2022-04-16,05:08,5,Pappampatti PS
17445,Burglary,Sowripalayam,11.05411,77.058178,2022-07-27,02:22,1,Sowripalayam PS
17446,Trespassing,Kovaipudur,11.130756,77.040856,2023-10-22,02:02,3,Kovaipudur PS
17447,Forgery,Singanallur East,10.986395,76.959164,2023-03-19,03:55,5,Singanallur East PS
17448,Robbery,Sowripalayam,10.964508,77.098199,2023-09-25,00:32,2,Sowripalayam PS
17449,Sexual Harassment,Peelamedu,10.994655,76.871681,2022-08-07,10:26,3,Peelamedu PS
17450,Domestic Violence,Idigarai,10.954417,76.915683,2022-07-28,18:03,3,Idigarai PS
17451,Sexual Harassment,Veerakeralam,10.976328,76.924417,2022-07-05,16:54,5,Veerakeralam PS
17452,Cyber Crime,Saravanampatti North,11.041388,77.089046,2023-11-07,13:41,4,Saravanampatti North PS
17453,Robbery,Ganapathy,10.925153,76.925988,2022-11-11,11:17,3,Ganapathy PS
17454,Kidnapping,Nehru Nagar,11.134792,76.987728,2023-10-27,21:27,1,Nehru Nagar PS
17455,Robbery,Pothanur,10.918745,76.886234,2022-10-06,08:47,2,Pothanur PS
17456,Theft,Idigarai,11.10748,77.069472,2023-06-14,06:49,4,Idigarai PS
17457,Burglary,Saravanampatti,11.118258,76.930732,2022-02-20,17:46,5,Saravanampatti PS
17458,Forgery,Mettupalayam,11.055727,77.05086,2022-10-10,12:51,4,Mettupalayam PS
17459,Arson,Malumichampatti,11.054607,76.911069,2023-12-12,20:00,5,Malumichampatti PS
17460,Robbery,Saibaba Colony,10.981479,76.850343,2023-03-13,02:58,4,Saibaba Colony PS
17461,Traffic Violation,Eachanari,11.066506,77.002925,2023-04-07,01:49,3,Eachanari PS
17462,Sexual Harassment,Somanur,10.934717,76.953021,2022-08-05,03:37,5,Somanur PS
17463,Arson,Karamadai,11.145457,77.039945,2023-07-25,18:45,4,Karamadai PS
17464,Drug Abuse,Ondipudur,10.976526,76.952681,2022-11-21,10:40,3,Ondipudur PS
17465,Domestic Violence,Karamadai,11.108271,77.072748,2022-11-02,06:03,4,Karamadai PS
17466,Robbery,Kurichi,11.055413,77.079251,2023-10-20,15:20,4,Kurichi PS
17467,Burglary,Kuniamuthur,10.993612,76.964603,2022-05-10,00:06,5,Kuniamuthur PS
17468,Bribery,Kovilpalayam,11.01846,76.985598,2023-11-13,18:05,2,Kovilpalayam PS
17469,Bribery,Karamadai,11.02343,77.053566,2023-05-21,08:20,3,Karamadai PS
17470,Illegal Gambling,Sowdambika Nagar,11.028162,76.969536,2022-01-10,13:18,2,Sowdambika Nagar PS
17471,Trespassing,Idigarai,10.94355,76.92786,2023-10-28,01:25,2,Idigarai PS
17472,Illegal Gambling,Sitra,11.10588,77.041956,2023-04-26,10:15,5,Sitra PS
17473,Sexual Harassment,Kalapatti,11.067843,76.857163,2022-11-05,21:16,5,Kalapatti PS
17474,Assault,Nehru Nagar,10.970803,77.057674,2024-01-13,15:25,5,Nehru Nagar PS
17475,Forgery,Kavundampalayam South,11.147147,76.955453,2023-02-01,18:36,5,Kavundampalayam South PS
17476,Chain Snatching,Kavundampalayam South,11.099453,77.016916,2024-01-29,15:55,4,Kavundampalayam South PS
17477,Drug Abuse,Chinniampalayam,10.920914,76.90803,2022-05-27,00:31,4,Chinniampalayam PS
17478,Burglary,Othakalmandapam,10.943496,77.02509,2022-07-13,02:06,1,Othakalmandapam PS
17479,Theft,Townhall,10.959357,77.074343,2024-03-12,13:30,1,Townhall PS
17480,Theft,Somanur,11.084415,76.890843,2023-01-09,12:11,4,Somanur PS
17481,Bribery,Ganapathy,10.937006,76.859465,2022-11-30,10:22,3,Ganapathy PS
17482,Bribery,Periyanaickenpalayam,10.965061,77.042869,2023-06-06,22:49,2,Periyanaickenpalayam PS
17483,Vandalism,Narasimhanaickenpalayam,10.923803,77.079275,2022-03-10,21:03,5,Narasimhanaickenpalayam PS
17484,Pickpocketing,Singanallur East,11.059631,77.013742,2022-09-10,18:07,3,Singanallur East PS
17485,Traffic Violation,Ondipudur,11.117991,77.059159,2022-02-18,04:21,5,Ondipudur PS
17486,Traffic Violation,Saravanampatti,11.06213,76.889114,2022-10-24,15:04,1,Saravanampatti PS
17487,Domestic Violence,Eachanari,11.115973,76.915183,2023-06-02,20:10,4,Eachanari PS
17488,Burglary,Othakalmandapam,10.965027,76.984526,2022-01-01,08:11,1,Othakalmandapam PS
17489,Murder,Ondipudur,10.964403,76.88828,2023-10-19,19:20,5,Ondipudur PS
17490,Vandalism,Gandhipuram,10.965141,77.038368,2022-07-31,01:37,5,Gandhipuram PS
17491,Theft,Ondiputhur,10.950906,76.908164,2023-05-16,04:43,4,Ondiputhur PS
17492,Trespassing,Kurichi,11.129164,77.035646,2022-01-26,20:10,1,Kurichi PS
17493,Arson,Kuniamuthur,10.924374,77.042104,2023-02-02,08:20,2,Kuniamuthur PS
17494,Fraud,Madukkarai,11.046435,76.922814,2022-03-16,21:00,3,Madukkarai PS
17495,Robbery,Pollachi,11.139576,76.861427,2022-03-17,08:29,4,Pollachi PS
17496,Vandalism,Peelamedu,11.072708,76.940474,2023-10-06,02:41,3,Peelamedu PS
17497,Pickpocketing,RS Puram,11.032177,77.094326,2023-04-05,20:28,2,RS Puram PS
17498,Traffic Violation,Vellalore,11.059039,76.962182,2023-10-18,22:47,1,Vellalore PS
17499,Traffic Violation,Kurichi,11.001978,76.892522,2022-05-07,16:14,4,Kurichi PS
17500,Vandalism,Race Course,11.066069,76.92633,2023-08-04,02:52,3,Race Course PS
17501,Chain Snatching,Idigarai,11.050589,76.889817,2023-11-16,16:28,2,Idigarai PS
17502,Sexual Harassment,Sitra,10.984306,76.881063,2022-09-11,08:11,5,Sitra PS
17503,Sexual Harassment,Idigarai,11.10039,77.098362,2024-03-10,17:53,2,Idigarai PS
17504,Bribery,Sulur,10.935574,77.006551,2023-01-01,01:28,1,Sulur PS
17505,Cyber Crime,Gandhipuram,10.900765,77.075354,2023-12-05,02:39,3,Gandhipuram PS
17506,Bribery,Chinthamanipudur,10.992946,76.9342,2023-06-05,03:32,1,Chinthamanipudur PS
17507,Murder,Vilankurichi,11.125486,76.94916,2022-03-14,10:38,3,Vilankurichi PS
17508,Drug Abuse,Puliakulam,11.042752,77.09151,2022-03-16,14:09,5,Puliakulam PS
17509,Drug Abuse,Ondiputhur,10.936029,76.913505,2024-03-03,18:09,3,Ondiputhur PS
17510,Burglary,Townhall,11.106379,76.933759,2023-04-02,17:47,4,Townhall PS
17511,Drug Abuse,Gandhipuram,10.932854,76.982432,2022-12-23,03:34,2,Gandhipuram PS
17512,Fraud,Kunniyamuthur,10.925349,76.95248,2022-01-05,16:23,2,Kunniyamuthur PS
17513,Robbery,Thennampalayam,11.117458,76.921085,2023-08-08,11:52,3,Thennampalayam PS
17514,Arson,Kurichi,10.964223,76.959887,2022-12-02,04:08,2,Kurichi PS
17515,Trespassing,Karumathampatti,11.002191,77.072461,2022-05-05,12:04,4,Karumathampatti PS
17516,Fraud,Ukkadam,11.128073,77.016549,2022-04-09,02:17,3,Ukkadam PS
17517,Domestic Violence,Podanur,11.124612,77.019738,2022-09-27,00:03,5,Podanur PS
17518,Pickpocketing,Townhall,11.024931,76.92291,2022-07-29,01:52,1,Townhall PS
17519,Theft,Vilankurichi,11.050713,77.082235,2023-09-24,23:18,2,Vilankurichi PS
17520,Drug Abuse,Saibaba Colony,11.035504,77.061442,2023-09-23,20:47,2,Saibaba Colony PS
17521,Assault,Singanallur,10.916708,76.959233,2023-09-30,06:41,5,Singanallur PS
17522,Pickpocketing,Chinniampalayam,10.938884,76.965063,2022-10-04,02:19,2,Chinniampalayam PS
17523,Fraud,Cheran Ma Nagar,10.953605,77.068147,2023-05-04,15:44,5,Cheran Ma Nagar PS
17524,Drug Abuse,Kurichi,11.008256,76.976026,2023-06-29,08:37,5,Kurichi PS
17525,Drug Abuse,Sitra,10.973884,77.027464,2024-02-25,04:18,2,Sitra PS
17526,Drug Abuse,Udayampalayam,11.085193,77.042918,2023-12-02,15:56,5,Udayampalayam PS
17527,Fraud,Eachanari,11.145791,76.861847,2022-09-10,10:05,3,Eachanari PS
17528,Arson,Udayampalayam,11.083809,76.949146,2022-12-28,16:53,1,Udayampalayam PS
17529,Domestic Violence,Ukkadam,10.953979,76.937771,2024-01-09,12:07,1,Ukkadam PS
17530,Robbery,Pappampatti,10.972841,77.015636,2022-07-02,05:25,5,Pappampatti PS
17531,Bribery,Vadavalli,10.942099,77.028369,2022-03-01,08:13,1,Vadavalli PS
17532,Cyber Crime,Periyanaickenpalayam,10.977349,77.072177,2022-12-19,11:54,5,Periyanaickenpalayam PS
17533,Domestic Violence,Pappampatti,10.914788,76.861129,2022-02-11,23:24,4,Pappampatti PS
17534,Robbery,Singanallur,10.957445,77.074049,2023-07-14,15:38,5,Singanallur PS
17535,Burglary,Townhall,11.006231,76.990821,2023-07-09,23:50,5,Townhall PS
17536,Vandalism,Pollachi,11.008866,77.019975,2023-04-24,06:06,1,Pollachi PS
17537,Fraud,Peelamedu,11.057833,76.965011,2022-04-01,06:33,2,Peelamedu PS
17538,Drug Abuse,Kuniamuthur,10.910068,76.965606,2024-02-16,02:20,1,Kuniamuthur PS
17539,Kidnapping,Vellalore,10.963601,76.94032,2022-03-18,02:17,3,Vellalore PS
17540,Cyber Crime,Pappampatti,11.0859,76.982261,2022-09-01,18:43,3,Pappampatti PS
17541,Kidnapping,Keeranatham,11.086568,76.853489,2024-03-05,16:04,1,Keeranatham PS
17542,Murder,Kuniamuthur,10.998062,76.97716,2023-03-10,01:05,1,Kuniamuthur PS
17543,Assault,Thondamuthur,11.067851,76.953783,2022-12-12,17:03,2,Thondamuthur PS
17544,Arson,Sowdambika Nagar,11.12246,76.859649,2022-03-27,20:55,2,Sowdambika Nagar PS
17545,Trespassing,Pappampatti,10.902044,76.947181,2022-10-08,18:34,3,Pappampatti PS
17546,Fraud,Vadavalli,10.960179,76.866492,2022-04-11,01:25,4,Vadavalli PS
17547,Murder,Ondiputhur,11.130235,77.06737,2022-09-03,21:15,4,Ondiputhur PS
17548,Burglary,Ukkadam,11.051496,77.05769,2022-12-24,00:03,3,Ukkadam PS
17549,Domestic Violence,Kurichi,10.953926,76.868021,2023-01-08,01:18,5,Kurichi PS
17550,Fraud,Singanallur East,10.994792,77.007334,2024-01-09,05:55,2,Singanallur East PS
17551,Bribery,Puliakulam,11.053249,76.95283,2022-03-21,06:35,4,Puliakulam PS
17552,Kidnapping,Saibaba Colony,10.93258,76.968121,2023-11-10,15:44,4,Saibaba Colony PS
17553,Traffic Violation,Vilankurichi,11.090026,76.853504,2022-01-20,19:29,3,Vilankurichi PS
17554,Traffic Violation,Vadavalli East,11.11824,77.026301,2023-01-03,11:50,2,Vadavalli East PS
17555,Sexual Harassment,Puliakulam,11.071367,76.983495,2022-05-15,17:01,1,Puliakulam PS
17556,Pickpocketing,Madukkarai,11.147319,77.032215,2023-02-08,09:55,5,Madukkarai PS
17557,Vandalism,Kavundampalayam,11.070513,77.02217,2023-10-08,02:57,1,Kavundampalayam PS
17558,Domestic Violence,Ondipudur,11.01457,76.929724,2022-04-16,10:55,4,Ondipudur PS
17559,Traffic Violation,Udayampalayam,11.122426,77.098682,2022-03-14,18:37,4,Udayampalayam PS
17560,Forgery,Ganapathy,11.075801,76.955659,2022-10-05,19:47,2,Ganapathy PS
17561,Murder,Singanallur East,11.149465,77.040198,2023-05-19,04:29,1,Singanallur East PS
17562,Kidnapping,Kalveerampalayam,11.070849,76.865031,2022-05-15,16:59,4,Kalveerampalayam PS
17563,Drug Abuse,Singanallur,11.106214,76.943889,2023-09-24,09:16,1,Singanallur PS
17564,Bribery,Nehru Nagar,11.149343,76.929347,2022-04-04,22:45,5,Nehru Nagar PS
17565,Cyber Crime,Malumichampatti,11.135117,77.045136,2022-11-22,06:22,3,Malumichampatti PS
17566,Trespassing,Puliakulam,10.998898,76.900505,2023-11-19,10:46,3,Puliakulam PS
17567,Cyber Crime,Kuniamuthur,11.024294,77.027153,2023-04-02,22:05,5,Kuniamuthur PS
17568,Robbery,Singanallur East,11.112032,77.014702,2022-12-29,20:59,3,Singanallur East PS
17569,Trespassing,Saravanampatti North,10.904912,76.913968,2022-04-10,11:07,5,Saravanampatti North PS
17570,Sexual Harassment,Race Course,11.068899,76.920383,2023-04-30,11:12,4,Race Course PS
17571,Fraud,Goundampalayam,10.979049,77.056235,2024-03-01,21:40,3,Goundampalayam PS
17572,Vandalism,Peelamedu,10.968228,77.08233,2024-03-01,05:45,1,Peelamedu PS
17573,Cyber Crime,Eachanari,11.046806,77.027458,2023-01-26,23:51,3,Eachanari PS
17574,Trespassing,Sundakkamuthur,10.927467,77.015724,2022-12-27,20:22,4,Sundakkamuthur PS
17575,Theft,Ukkadam,11.094691,76.870912,2022-08-06,20:10,4,Ukkadam PS
17576,Arson,Somanur,10.985856,77.071855,2023-07-27,06:45,3,Somanur PS
17577,Theft,Ondipudur,10.972547,76.87106,2023-03-18,21:01,5,Ondipudur PS
17578,Traffic Violation,RS Puram,11.120656,77.018245,2024-02-04,22:40,3,RS Puram PS
17579,Murder,Ondipudur,10.970829,77.04373,2022-08-01,21:38,1,Ondipudur PS
17580,Illegal Gambling,Eachanari,11.091966,77.063754,2022-11-20,06:07,3,Eachanari PS
17581,Robbery,Karamadai,11.047649,77.065604,2023-02-02,10:27,2,Karamadai PS
17582,Murder,Saravanampatti,11.081552,77.060157,2022-08-19,15:55,4,Saravanampatti PS
17583,Trespassing,Thondamuthur,10.935547,76.910195,2024-01-27,12:24,4,Thondamuthur PS
17584,Illegal Gambling,Kovilpalayam,11.010229,76.892135,2023-11-18,12:15,3,Kovilpalayam PS
17585,Bribery,Chinthamanipudur,11.007634,77.018175,2023-09-18,13:16,5,Chinthamanipudur PS
17586,Robbery,Nehru Nagar,11.043414,76.853013,2022-10-08,14:13,4,Nehru Nagar PS
17587,Assault,Pappampatti,11.028001,76.966137,2023-10-14,22:14,4,Pappampatti PS
17588,Trespassing,Malumichampatti,10.977746,77.094271,2023-05-03,22:17,1,Malumichampatti PS
17589,Kidnapping,Keeranatham,11.132574,77.087544,2023-01-23,13:23,3,Keeranatham PS
17590,Robbery,Kovaipudur,11.072666,76.892046,2022-06-15,01:49,5,Kovaipudur PS
17591,Murder,Periyanaickenpalayam,11.07321,77.069895,2023-06-03,13:10,5,Periyanaickenpalayam PS
17592,Arson,Sundarapuram,11.049369,76.963272,2022-05-28,10:44,5,Sundarapuram PS
17593,Illegal Gambling,Kovilpalayam,11.143385,76.933456,2023-05-25,21:17,2,Kovilpalayam PS
17594,Illegal Gambling,Pothanur,11.033963,76.940496,2023-04-22,05:37,4,Pothanur PS
17595,Traffic Violation,Race Course,11.062368,76.972139,2022-02-08,20:50,5,Race Course PS
17596,Theft,Sowdambika Nagar,10.961237,76.855933,2023-02-22,13:18,4,Sowdambika Nagar PS
17597,Sexual Harassment,Kuniamuthur,11.053171,76.902676,2023-08-12,05:07,5,Kuniamuthur PS
17598,Drug Abuse,Singanallur,11.086562,76.957155,2024-02-12,07:33,3,Singanallur PS
17599,Pickpocketing,Idikarai East,10.923585,77.021299,2023-08-15,10:38,1,Idikarai East PS
17600,Sexual Harassment,Thudiyalur,10.98161,77.032138,2023-10-11,08:18,1,Thudiyalur PS
17601,Sexual Harassment,Idigarai,11.018166,77.09689,2023-12-21,21:49,4,Idigarai PS
17602,Kidnapping,Vadavalli,11.062719,76.858793,2023-12-10,19:40,1,Vadavalli PS
17603,Chain Snatching,Periyanaickenpalayam,11.060692,77.000048,2024-02-22,15:46,3,Periyanaickenpalayam PS
17604,Bribery,Mettupalayam,11.101446,77.033971,2023-08-26,13:46,1,Mettupalayam PS
17605,Robbery,Sowripalayam,11.045378,76.974659,2023-04-14,17:54,2,Sowripalayam PS
17606,Theft,Townhall,11.079723,77.029072,2022-07-07,09:43,5,Townhall PS
17607,Arson,Sundakkamuthur,11.061643,77.016089,2022-10-31,21:26,1,Sundakkamuthur PS
17608,Robbery,Vellalore,10.913265,76.899135,2022-11-17,22:35,5,Vellalore PS
17609,Drug Abuse,Keeranatham,10.974384,76.877897,2023-04-17,10:24,2,Keeranatham PS
17610,Illegal Gambling,Vadavalli East,10.944998,77.052505,2023-12-01,06:17,1,Vadavalli East PS
17611,Burglary,Mathampalayam,11.048564,77.006564,2023-07-19,10:21,4,Mathampalayam PS
17612,Traffic Violation,Sundarapuram,11.011309,76.963483,2023-08-12,17:36,3,Sundarapuram PS
17613,Theft,Mathampalayam,11.033355,77.083094,2022-06-07,22:37,4,Mathampalayam PS
17614,Cyber Crime,Mettupalayam,10.932442,76.959928,2023-03-18,11:06,4,Mettupalayam PS
17615,Chain Snatching,Kovilpalayam,11.14407,77.012187,2023-12-28,05:45,1,Kovilpalayam PS
17616,Burglary,Puliakulam,10.906553,77.097559,2023-07-31,23:16,2,Puliakulam PS
17617,Illegal Gambling,Malumichampatti,11.040391,76.912398,2022-03-27,11:27,1,Malumichampatti PS
17618,Murder,Malumichampatti,11.069355,76.962381,2022-08-29,10:00,4,Malumichampatti PS
17619,Forgery,Saibaba Colony,11.129246,76.852255,2022-06-04,00:36,2,Saibaba Colony PS
17620,Forgery,Singanallur,10.981439,76.968074,2023-12-08,00:29,1,Singanallur PS
17621,Traffic Violation,Annur,11.119399,77.052611,2022-01-16,20:41,4,Annur PS
17622,Pickpocketing,Vadavalli East,11.110856,76.951275,2023-09-10,07:22,1,Vadavalli East PS
17623,Illegal Gambling,Race Course,10.999273,77.089976,2024-03-13,02:17,3,Race Course PS
17624,Sexual Harassment,Vellalore,11.025951,76.966039,2022-10-05,05:19,5,Vellalore PS
17625,Murder,Udayampalayam,11.030032,76.878018,2023-07-24,22:38,1,Udayampalayam PS
17626,Murder,Kunniyamuthur,11.054817,76.983636,2024-03-05,05:24,4,Kunniyamuthur PS
17627,Illegal Gambling,Annur,11.111037,76.885141,2023-11-05,15:43,3,Annur PS
17628,Kidnapping,Udayampalayam,11.149579,76.929418,2023-12-14,18:23,4,Udayampalayam PS
17629,Fraud,Peelamedu Pudur,10.92372,76.889176,2022-07-12,13:30,1,Peelamedu Pudur PS
17630,Fraud,Cheran Ma Nagar,11.068272,76.924225,2023-02-14,17:51,3,Cheran Ma Nagar PS
17631,Forgery,Pappanaickenpalayam,10.950346,77.093411,2022-08-17,22:53,2,Pappanaickenpalayam PS
17632,Arson,Ramanathapuram,11.103617,76.863461,2023-07-26,23:39,1,Ramanathapuram PS
17633,Murder,Ganapathy,10.913953,76.963236,2023-06-26,11:57,5,Ganapathy PS
17634,Vandalism,Sulur,10.926187,77.000006,2022-07-19,07:01,5,Sulur PS
17635,Kidnapping,Sitra,10.980352,77.017697,2024-02-17,17:49,1,Sitra PS
17636,Murder,Pothanur,10.930033,76.859718,2023-03-04,21:42,2,Pothanur PS
17637,Arson,Ukkadam,10.930495,77.011612,2023-09-19,14:05,3,Ukkadam PS
17638,Pickpocketing,Townhall,11.065299,77.055824,2023-07-10,06:30,5,Townhall PS
17639,Fraud,Karumathampatti,10.932323,77.005184,2024-01-07,04:13,2,Karumathampatti PS
17640,Theft,Race Course,10.939226,76.861584,2022-08-13,16:59,3,Race Course PS
17641,Sexual Harassment,Mathampalayam,10.940458,76.894461,2023-09-15,07:38,4,Mathampalayam PS
17642,Traffic Violation,Kuniamuthur,10.960679,76.883153,2024-03-04,00:31,5,Kuniamuthur PS
17643,Domestic Violence,Vellalore,10.983538,76.956439,2023-01-18,11:10,2,Vellalore PS
17644,Murder,Kavundampalayam,11.070954,77.000701,2022-08-07,09:58,1,Kavundampalayam PS
17645,Assault,Cheran Ma Nagar,10.924414,77.071024,2023-06-27,11:19,2,Cheran Ma Nagar PS
17646,Cyber Crime,Veerakeralam,11.025974,77.005873,2022-08-11,18:35,3,Veerakeralam PS
17647,Drug Abuse,Udayampalayam,11.016752,76.995608,2023-06-04,16:41,5,Udayampalayam PS
17648,Fraud,Othakalmandapam,10.937748,77.007847,2023-10-10,08:52,1,Othakalmandapam PS
17649,Traffic Violation,RS Puram,10.964153,76.919076,2022-08-29,10:59,4,RS Puram PS
17650,Chain Snatching,Townhall,11.042067,76.9204,2023-09-19,09:39,3,Townhall PS
17651,Arson,Kalveerampalayam,11.019998,77.079517,2023-07-14,19:03,3,Kalveerampalayam PS
17652,Assault,Puliakulam,10.965178,76.879204,2022-08-16,17:07,4,Puliakulam PS
17653,Illegal Gambling,Kunniyamuthur,10.915805,76.8753,2023-03-25,00:08,3,Kunniyamuthur PS
17654,Pickpocketing,Kovaipudur,11.061599,77.057797,2023-05-12,00:18,2,Kovaipudur PS
17655,Vandalism,Podanur,10.925605,77.03546,2023-11-08,17:05,1,Podanur PS
17656,Murder,Kalveerampalayam,11.141875,77.038875,2022-08-15,09:52,5,Kalveerampalayam PS
17657,Forgery,Townhall,11.088707,77.050264,2022-02-06,19:09,2,Townhall PS
17658,Chain Snatching,Chinniampalayam,11.002954,76.857348,2022-02-12,11:50,3,Chinniampalayam PS
17659,Theft,Thennampalayam,10.93433,76.891503,2022-09-09,01:32,3,Thennampalayam PS
17660,Robbery,Kurichi,10.911689,76.881247,2022-09-18,13:50,4,Kurichi PS
17661,Domestic Violence,Narasimhanaickenpalayam,11.043052,77.072824,2022-05-27,00:26,3,Narasimhanaickenpalayam PS
17662,Cyber Crime,Goundampalayam,10.910695,76.990239,2022-02-01,10:38,5,Goundampalayam PS
17663,Chain Snatching,Pappanaickenpalayam,11.115593,76.967101,2023-09-21,03:31,1,Pappanaickenpalayam PS
17664,Theft,Sundarapuram,10.94441,77.046439,2022-01-27,02:32,2,Sundarapuram PS
17665,Burglary,Vadavalli,11.062756,77.090627,2022-10-24,11:44,1,Vadavalli PS
17666,Murder,Vadavalli,11.143692,76.880387,2023-12-28,23:28,3,Vadavalli PS
17667,Kidnapping,Vadavalli,11.10689,76.864305,2022-12-14,12:12,2,Vadavalli PS
17668,Sexual Harassment,RS Puram,10.980839,77.009063,2023-01-07,12:36,3,RS Puram PS
17669,Domestic Violence,Pappanaickenpalayam,11.063457,76.937905,2022-06-23,21:02,5,Pappanaickenpalayam PS
17670,Cyber Crime,Idigarai,11.058307,76.954614,2023-04-04,17:26,5,Idigarai PS
17671,Burglary,Perur,11.020645,76.905079,2023-04-26,19:53,5,Perur PS
17672,Pickpocketing,Idikarai East,11.103625,77.098698,2023-04-16,23:27,2,Idikarai East PS
17673,Illegal Gambling,Perur,11.019436,77.037799,2022-03-20,05:47,3,Perur PS
17674,Assault,Kavundampalayam South,10.989372,77.056557,2023-04-04,03:44,1,Kavundampalayam South PS
17675,Robbery,Annur,10.9981,77.088285,2023-03-28,03:33,3,Annur PS
17676,Vandalism,Kalapatti,10.98214,77.049366,2022-01-29,10:20,3,Kalapatti PS
17677,Bribery,Mettupalayam,11.099547,76.990785,2023-01-16,09:01,4,Mettupalayam PS
17678,Burglary,Sowripalayam,11.091231,77.029802,2023-11-23,19:21,3,Sowripalayam PS
17679,Kidnapping,Ukkadam,11.025851,77.089693,2023-11-02,11:41,5,Ukkadam PS
17680,Fraud,Pappampatti,10.964396,76.962536,2022-06-13,17:15,5,Pappampatti PS
17681,Vandalism,Puliakulam,11.010157,77.085111,2023-09-25,15:48,5,Puliakulam PS
17682,Assault,Puliakulam,10.952836,76.930359,2024-03-05,08:24,4,Puliakulam PS
17683,Arson,Udayampalayam,10.90396,77.057293,2023-10-17,17:44,2,Udayampalayam PS
17684,Assault,Thennampalayam,10.977751,77.086788,2023-07-15,15:19,4,Thennampalayam PS
